"generator" "L" "R" "n" "h" "run" "nsols"
"uncorr" 1 100 400 2 13 1
"ss" 1 250 250 11 21 3.30988834406894e+37
"ss" 1 250 250 1 22 1.13321339722314e+37
"ss" 1 250 250 2 22 2.29125511455841e+51
"ss" 1 250 250 3 22 6.69395736248418e+60
"ss" 1 250 250 4 22 1.30666908531602e+67
"ss" 1 250 250 5 22 4.00295249166567e+70
"ss" 1 250 250 6 22 6.59563026376714e+71
"ss" 1 250 250 7 22 4.61341285969822e+70
"ss" 1 250 250 8 22 1.37879063401695e+67
"ss" 1 250 250 9 22 4.60373303930405e+60
"uncorr" 1 100 400 3 13 2
"ss" 1 250 250 10 22 1.24998373178373e+51
"ss" 1 250 250 11 22 1.07012487020633e+35
"ss" 1 250 250 1 23 1.02734900120431e+37
"ss" 1 250 250 2 23 2.34639382951239e+51
"ss" 1 250 250 3 23 2.48858246748899e+60
"ss" 1 250 250 4 23 2.14122769622981e+67
"ss" 1 250 250 5 23 5.43451336408152e+70
"ss" 1 250 250 6 23 6.45689975665286e+71
"ss" 1 250 250 7 23 4.36297673485295e+70
"ss" 1 250 250 8 23 1.96347206143298e+67
"uncorr" 1 50 100 9 19 1
"uncorr" 1 100 400 4 13 3
"ss" 1 250 250 9 23 1.4725556344247e+61
"ss" 1 250 250 10 23 2.68165768956945e+51
"ss" 1 250 250 11 23 3.83707041614593e+36
"ss" 1 250 250 1 24 4.22685332786065e+36
"ss" 1 250 250 2 24 3.84195381876521e+51
"ss" 1 250 250 3 24 1.31410259602383e+61
"ss" 1 250 250 4 24 3.12856101644114e+67
"ss" 1 250 250 5 24 5.06664685655418e+70
"ss" 1 250 250 6 24 6.50343503345396e+71
"ss" 1 250 250 7 24 4.35250990841693e+70
"uncorr" 1 100 400 5 13 1
"ss" 1 250 250 8 24 2.04801105303258e+67
"ss" 1 250 250 9 24 6.16491770226482e+61
"ss" 1 250 250 10 24 4.36675157399048e+51
"ss" 1 250 250 11 24 1.16337418937237e+37
"ss" 1 250 250 1 25 2.4233864241898e+36
"ss" 1 250 250 2 25 3.76616237277647e+51
"ss" 1 250 250 3 25 1.43869204718691e+61
"ss" 1 250 250 4 25 1.26376265109645e+67
"ss" 1 250 250 5 25 4.63753897155727e+70
"ss" 1 250 250 6 25 6.26214444404529e+71
"uncorr" 1 100 400 6 13 3
"ss" 1 250 250 7 25 4.96506475594305e+70
"ss" 1 250 250 8 25 1.1799190505423e+67
"ss" 1 250 250 9 25 5.93987013212882e+60
"ss" 1 250 250 10 25 1.21051600139511e+51
"ss" 1 250 250 11 25 1.09506795407951e+37
"ss" 1 250 300 1 1 5.42023565325138e+44
"ss" 1 250 300 2 1 3.63204645277339e+62
"ss" 1 250 300 3 1 5.08248134303505e+73
"ss" 1 250 300 4 1 1.27579658840771e+81
"ss" 1 250 300 5 1 3.0391334461654e+85
"uncorr" 1 100 400 7 13 1
"ss" 1 250 300 6 1 6.28599670078659e+86
"ss" 1 250 300 7 1 2.6990498271414e+85
"ss" 1 250 300 8 1 1.63048446206441e+81
"ss" 1 250 300 9 1 2.50956286823754e+73
"ss" 1 250 300 10 1 3.85436033432241e+62
"ss" 1 250 300 11 1 8.25197013116303e+44
"ss" 1 250 300 1 2 5.15196313002039e+44
"ss" 1 250 300 2 2 1.5430306736183e+62
"ss" 1 250 300 3 2 6.91779416540876e+73
"ss" 1 250 300 4 2 1.74607067487229e+81
"uncorr" 1 100 400 8 13 2
"ss" 1 250 300 5 2 2.77669559099371e+85
"ss" 1 250 300 6 2 6.86461867298068e+86
"ss" 1 250 300 7 2 2.83058252526513e+85
"ss" 1 250 300 8 2 1.75378653550535e+81
"ss" 1 250 300 9 2 1.12200029250596e+74
"ss" 1 250 300 10 2 1.94347839362503e+62
"ss" 1 250 300 11 2 8.90924482203378e+44
"ss" 1 250 300 1 3 6.24863760791006e+45
"ss" 1 250 300 2 3 7.65115848332691e+61
"ss" 1 250 300 3 3 6.1508436737488e+73
"uncorr" 1 100 400 9 13 1
"ss" 1 250 300 4 3 1.26546804832615e+81
"ss" 1 250 300 5 3 2.84956705792841e+85
"ss" 1 250 300 6 3 6.36141182615126e+86
"ss" 1 250 300 7 3 2.98844731056682e+85
"ss" 1 250 300 8 3 1.71976451334074e+81
"ss" 1 250 300 9 3 4.47338439128387e+73
"ss" 1 250 300 10 3 6.57899285727317e+62
"ss" 1 250 300 11 3 2.45109403069133e+43
"ss" 1 250 300 1 4 3.92088711208541e+43
"ss" 1 250 300 2 4 9.40379751779241e+61
"uncorr" 1 100 400 10 13 5
"ss" 1 250 300 3 4 6.26116522454167e+73
"ss" 1 250 300 4 4 2.00407337465611e+81
"ss" 1 250 300 5 4 3.41959141080466e+85
"ss" 1 250 300 6 4 6.34512171621672e+86
"ss" 1 250 300 7 4 2.74596601459615e+85
"ss" 1 250 300 8 4 2.30179043912513e+81
"ss" 1 250 300 9 4 8.03052998882722e+73
"ss" 1 250 300 10 4 4.8334785035767e+62
"ss" 1 250 300 11 4 4.95205073922086e+44
"ss" 1 250 300 1 5 2.75692864407087e+44
"uncorr" 1 100 400 11 13 9
"ss" 1 250 300 2 5 2.83526083026664e+62
"ss" 1 250 300 3 5 9.28026693607119e+73
"ss" 1 250 300 4 5 2.54413865838439e+81
"ss" 1 250 300 5 5 3.23511482127608e+85
"ss" 1 250 300 6 5 6.34092180465985e+86
"ss" 1 250 300 7 5 2.58556114151275e+85
"ss" 1 250 300 8 5 1.82436302824682e+81
"ss" 1 250 300 9 5 4.84689751962883e+73
"ss" 1 250 300 10 5 1.11663451648579e+62
"ss" 1 250 300 11 5 4.22364720877605e+45
"uncorr" 1 100 400 1 14 2
"ss" 1 250 300 1 6 2.59879951128354e+45
"ss" 1 250 300 2 6 4.52476559619019e+62
"ss" 1 250 300 3 6 9.43519796769855e+73
"ss" 1 250 300 4 6 1.21444704053351e+81
"ss" 1 250 300 5 6 3.0699580585022e+85
"ss" 1 250 300 6 6 6.49389976466811e+86
"ss" 1 250 300 7 6 2.60593995634934e+85
"ss" 1 250 300 8 6 1.91758719118226e+81
"ss" 1 250 300 9 6 6.78778387668419e+73
"ss" 1 250 300 10 6 7.24402165464066e+61
"uncorr" 1 100 400 2 14 6
"ss" 1 250 300 11 6 7.32300867691821e+44
"ss" 1 250 300 1 7 5.6888824354706e+45
"ss" 1 250 300 2 7 1.63034075153128e+62
"ss" 1 250 300 3 7 8.91955709144931e+73
"ss" 1 250 300 4 7 1.07868163946256e+81
"ss" 1 250 300 5 7 2.81864873759265e+85
"ss" 1 250 300 6 7 6.35402259420222e+86
"ss" 1 250 300 7 7 3.14448416716651e+85
"ss" 1 250 300 8 7 1.91372574214394e+81
"ss" 1 250 300 9 7 1.41911536051774e+74
"uncorr" 1 50 100 10 19 1
"uncorr" 1 100 400 3 14 2
"ss" 1 250 300 10 7 3.76329011303681e+62
"ss" 1 250 300 11 7 9.0793270879287e+44
"ss" 1 250 300 1 8 1.18809684986398e+43
"ss" 1 250 300 2 8 7.80150172164806e+61
"ss" 1 250 300 3 8 3.56347526496648e+74
"ss" 1 250 300 4 8 2.68812124544955e+81
"ss" 1 250 300 5 8 2.99762133971213e+85
"ss" 1 250 300 6 8 6.59619036009815e+86
"ss" 1 250 300 7 8 2.76454184852779e+85
"ss" 1 250 300 8 8 1.43626279765757e+81
"uncorr" 1 100 400 4 14 2
"ss" 1 250 300 9 8 1.35901724402557e+74
"ss" 1 250 300 10 8 1.74248737735256e+63
"ss" 1 250 300 11 8 7.12269293767275e+45
"ss" 1 250 300 1 9 2.91439489309953e+44
"ss" 1 250 300 2 9 1.41665718255381e+62
"ss" 1 250 300 3 9 7.55391990726889e+73
"ss" 1 250 300 4 9 1.48083757928003e+81
"ss" 1 250 300 5 9 2.78470662058097e+85
"ss" 1 250 300 6 9 6.60774033283423e+86
"ss" 1 250 300 7 9 3.04157971389636e+85
"uncorr" 1 100 400 5 14 6
"ss" 1 250 300 8 9 2.59398496905324e+81
"ss" 1 250 300 9 9 8.21641921938262e+73
"ss" 1 250 300 10 9 9.78559922999244e+61
"ss" 1 250 300 11 9 6.42913961427447e+43
"ss" 1 250 300 1 10 7.21822410859864e+44
"ss" 1 250 300 2 10 2.41600689077611e+62
"ss" 1 250 300 3 10 1.86055186127213e+74
"ss" 1 250 300 4 10 1.68175714554571e+81
"ss" 1 250 300 5 10 3.22739715993001e+85
"ss" 1 250 300 6 10 6.30572228099995e+86
"uncorr" 1 100 400 6 14 1
"ss" 1 250 300 7 10 2.84668549112571e+85
"ss" 1 250 300 8 10 1.54908066742747e+81
"ss" 1 250 300 9 10 1.28365693376902e+74
"ss" 1 250 300 10 10 8.66524853416905e+62
"ss" 1 250 300 11 10 8.45836209717604e+44
"ss" 1 250 300 1 11 3.28490537729955e+44
"ss" 1 250 300 2 11 1.85915301750188e+62
"ss" 1 250 300 3 11 1.34009444288412e+74
"ss" 1 250 300 4 11 1.67247424370476e+81
"ss" 1 250 300 5 11 3.0426053636514e+85
"uncorr" 1 100 400 7 14 1
"ss" 1 250 300 6 11 6.40478882355916e+86
"ss" 1 250 300 7 11 2.41478340676318e+85
"ss" 1 250 300 8 11 1.97490812766316e+81
"ss" 1 250 300 9 11 6.19254533547346e+73
"ss" 1 250 300 10 11 3.17152818644578e+61
"ss" 1 250 300 11 11 1.21582161039134e+44
"ss" 1 250 300 1 12 3.24825173408575e+44
"ss" 1 250 300 2 12 8.72223253883668e+62
"ss" 1 250 300 3 12 2.35505344229612e+74
"ss" 1 250 300 4 12 2.23020176450298e+81
"uncorr" 1 100 400 8 14 3
"ss" 1 250 300 5 12 2.5921561130929e+85
"ss" 1 250 300 6 12 6.3456832616473e+86
"ss" 1 250 300 7 12 2.49536234072431e+85
"ss" 1 250 300 8 12 1.88290862064716e+81
"ss" 1 250 300 9 12 7.94699644574688e+73
"ss" 1 250 300 10 12 1.05798991437533e+62
"ss" 1 250 300 11 12 1.28938228382231e+45
"ss" 1 250 300 1 13 3.35815194946807e+45
"ss" 1 250 300 2 13 3.98723531269038e+62
"ss" 1 250 300 3 13 4.84385662616939e+73
"uncorr" 1 100 400 9 14 3
"ss" 1 250 300 4 13 2.08556414061223e+81
"ss" 1 250 300 5 13 2.98304199922845e+85
"ss" 1 250 300 6 13 6.68047601870875e+86
"ss" 1 250 300 7 13 3.25660704310099e+85
"ss" 1 250 300 8 13 1.54919431144469e+81
"ss" 1 250 300 9 13 8.53466591895625e+73
"ss" 1 250 300 10 13 3.06134719094527e+61
"ss" 1 250 300 11 13 4.77599827929634e+44
"ss" 1 250 300 1 14 8.10312551216849e+44
"ss" 1 250 300 2 14 3.40317849017588e+62
"uncorr" 1 100 400 10 14 1
"ss" 1 250 300 3 14 2.92050715593578e+73
"ss" 1 250 300 4 14 1.68355177722409e+81
"ss" 1 250 300 5 14 2.93168308232162e+85
"ss" 1 250 300 6 14 6.38190703331376e+86
"ss" 1 250 300 7 14 3.14585055248062e+85
"ss" 1 250 300 8 14 1.51091669743875e+81
"ss" 1 250 300 9 14 5.68527387722803e+73
"ss" 1 250 300 10 14 2.71342729457519e+61
"ss" 1 250 300 11 14 2.24274541789026e+44
"ss" 1 250 300 1 15 1.44438980006108e+45
"uncorr" 1 100 400 11 14 4
"ss" 1 250 300 2 15 3.03261767689051e+62
"ss" 1 250 300 3 15 6.41606752620141e+73
"ss" 1 250 300 4 15 1.49728394788611e+81
"ss" 1 250 300 5 15 2.92398475524656e+85
"ss" 1 250 300 6 15 5.93741736697479e+86
"ss" 1 250 300 7 15 2.51452546169805e+85
"ss" 1 250 300 8 15 1.62979649528352e+81
"ss" 1 250 300 9 15 7.08167519019043e+73
"ss" 1 250 300 10 15 3.01925205265976e+61
"ss" 1 250 300 11 15 1.66467594242527e+45
"uncorr" 1 100 400 1 15 1
"ss" 1 250 300 1 16 1.7573782880305e+45
"ss" 1 250 300 2 16 2.14275505395286e+62
"ss" 1 250 300 3 16 6.072215687733e+73
"ss" 1 250 300 4 16 1.79427536947289e+81
"ss" 1 250 300 5 16 3.02649070630801e+85
"ss" 1 250 300 6 16 6.28878368631545e+86
"ss" 1 250 300 7 16 2.83837306557798e+85
"ss" 1 250 300 8 16 1.86510648091248e+81
"ss" 1 250 300 9 16 1.44142876359787e+74
"ss" 1 250 300 10 16 1.06959464965562e+62
"uncorr" 1 50 100 11 19 3
"uncorr" 1 100 400 2 15 2
"ss" 1 250 300 11 16 4.10935011569845e+44
"ss" 1 250 300 1 17 1.45035981899671e+44
"ss" 1 250 300 2 17 2.85137988293982e+63
"ss" 1 250 300 3 17 5.01920228171787e+73
"ss" 1 250 300 4 17 2.43281373439462e+81
"ss" 1 250 300 5 17 2.76961687038319e+85
"ss" 1 250 300 6 17 6.62105917439005e+86
"ss" 1 250 300 7 17 3.14700976881843e+85
"ss" 1 250 300 8 17 2.58437807924177e+81
"ss" 1 250 300 9 17 1.22130934938866e+74
"uncorr" 1 100 400 3 15 3
"ss" 1 250 300 10 17 3.94418170840072e+62
"ss" 1 250 300 11 17 8.42466978246893e+45
"ss" 1 250 300 1 18 1.31143830393879e+45
"ss" 1 250 300 2 18 1.33751647066703e+62
"ss" 1 250 300 3 18 1.36057256272483e+74
"ss" 1 250 300 4 18 2.44728517326774e+81
"ss" 1 250 300 5 18 2.81000645190647e+85
"ss" 1 250 300 6 18 6.3581564747536e+86
"ss" 1 250 300 7 18 2.68177638573924e+85
"ss" 1 250 300 8 18 1.65626223143265e+81
"uncorr" 1 100 400 4 15 4
"ss" 1 250 300 9 18 6.45896188507405e+73
"ss" 1 250 300 10 18 1.19341296664327e+62
"ss" 1 250 300 11 18 5.9234110301306e+43
"ss" 1 250 300 1 19 5.11849766425521e+44
"ss" 1 250 300 2 19 1.61196316818195e+63
"ss" 1 250 300 3 19 8.40496112794415e+73
"ss" 1 250 300 4 19 1.61780400341436e+81
"ss" 1 250 300 5 19 2.58449720735757e+85
"ss" 1 250 300 6 19 6.44387229623816e+86
"ss" 1 250 300 7 19 2.81175132483367e+85
"uncorr" 1 100 400 5 15 3
"ss" 1 250 300 8 19 1.75639446273096e+81
"ss" 1 250 300 9 19 1.90867197406477e+74
"ss" 1 250 300 10 19 1.03577742799976e+62
"ss" 1 250 300 11 19 2.42469220439863e+45
"ss" 1 250 300 1 20 8.13054703930133e+42
"ss" 1 250 300 2 20 1.20695947302475e+63
"ss" 1 250 300 3 20 3.98304512139722e+73
"ss" 1 250 300 4 20 1.60855593038844e+81
"ss" 1 250 300 5 20 2.59311026946603e+85
"ss" 1 250 300 6 20 6.62675621232039e+86
"uncorr" 1 100 400 6 15 6
"ss" 1 250 300 7 20 2.8687923746937e+85
"ss" 1 250 300 8 20 2.10735421835023e+81
"ss" 1 250 300 9 20 7.56847696504337e+73
"ss" 1 250 300 10 20 1.01280178310496e+62
"ss" 1 250 300 11 20 1.00763766146092e+45
"ss" 1 250 300 1 21 4.66904272381374e+44
"ss" 1 250 300 2 21 3.74805632232002e+62
"ss" 1 250 300 3 21 7.7763861652672e+73
"ss" 1 250 300 4 21 1.9007239316211e+81
"ss" 1 250 300 5 21 2.71524977321524e+85
"uncorr" 1 100 400 7 15 8
"ss" 1 250 300 6 21 6.45741419765592e+86
"ss" 1 250 300 7 21 3.04767746195319e+85
"ss" 1 250 300 8 21 1.96413063293169e+81
"ss" 1 250 300 9 21 3.50883325563149e+73
"ss" 1 250 300 10 21 2.65962765107886e+62
"ss" 1 250 300 11 21 5.87082124554061e+44
"ss" 1 250 300 1 22 4.05645011905985e+44
"ss" 1 250 300 2 22 1.21981443226498e+62
"ss" 1 250 300 3 22 1.34071553550078e+74
"ss" 1 250 300 4 22 1.32305668241649e+81
"uncorr" 1 100 400 8 15 2
"ss" 1 250 300 5 22 2.96544812278003e+85
"ss" 1 250 300 6 22 6.2261848126785e+86
"ss" 1 250 300 7 22 2.87579513344473e+85
"ss" 1 250 300 8 22 1.98613494369942e+81
"ss" 1 250 300 9 22 6.28184174517923e+73
"ss" 1 250 300 10 22 7.44369321982409e+61
"ss" 1 250 300 11 22 6.01304336981033e+45
"ss" 1 250 300 1 23 1.10844338807264e+46
"ss" 1 250 300 2 23 6.56445660752813e+62
"ss" 1 250 300 3 23 2.08674965971327e+74
"uncorr" 1 100 400 9 15 3
"ss" 1 250 300 4 23 1.45989682946698e+81
"ss" 1 250 300 5 23 2.74341788777687e+85
"ss" 1 250 300 6 23 6.27974368046333e+86
"ss" 1 250 300 7 23 3.24114862388759e+85
"ss" 1 250 300 8 23 2.5808080291942e+81
"ss" 1 250 300 9 23 4.11982771517732e+73
"ss" 1 250 300 10 23 2.21619947368106e+62
"ss" 1 250 300 11 23 1.09616572497954e+44
"ss" 1 250 300 1 24 6.77043553215768e+44
"ss" 1 250 300 2 24 6.25686828330192e+61
"uncorr" 1 100 400 10 15 3
"ss" 1 250 300 3 24 1.29616414442826e+74
"ss" 1 250 300 4 24 2.29364902709797e+81
"ss" 1 250 300 5 24 3.01055487143791e+85
"ss" 1 250 300 6 24 6.74111461254237e+86
"ss" 1 250 300 7 24 2.804264122816e+85
"ss" 1 250 300 8 24 1.50063172002886e+81
"ss" 1 250 300 9 24 1.56501647985019e+74
"ss" 1 250 300 10 24 3.06983659316951e+62
"ss" 1 250 300 11 24 8.05321067362721e+43
"ss" 1 250 300 1 25 7.17419714216651e+45
"uncorr" 1 100 400 11 15 9
"ss" 1 250 300 2 25 1.26119049996984e+62
"ss" 1 250 300 3 25 3.96092497514356e+73
"ss" 1 250 300 4 25 2.61781486914509e+81
"ss" 1 250 300 5 25 2.79033070397646e+85
"ss" 1 250 300 6 25 6.63057732509966e+86
"ss" 1 250 300 7 25 2.8542905436072e+85
"ss" 1 250 300 8 25 1.17043268947178e+81
"ss" 1 250 300 9 25 6.29284355433654e+73
"ss" 1 250 300 10 25 7.96097656772146e+61
"ss" 1 250 300 11 25 1.46791742239309e+46
"uncorr" 1 50 100 1 20 1
"uncorr" 1 100 400 1 16 1
"ss" 1 250 350 1 1 2.58834913253252e+52
"ss" 1 250 350 2 1 1.70224413314803e+74
"ss" 1 250 350 3 1 9.15487095259976e+86
"ss" 1 250 350 4 1 2.35471359332745e+95
"ss" 1 250 350 5 1 1.90143911959986e+100
"ss" 1 250 350 6 1 6.65286489191319e+101
"ss" 1 250 350 7 1 1.76235664755449e+100
"ss" 1 250 350 8 1 2.70888174370368e+95
"ss" 1 250 350 9 1 4.59507454131359e+86
"ss" 1 250 350 10 1 1.82682231102765e+73
"uncorr" 1 100 400 2 16 1
"ss" 1 250 350 11 1 4.10717704578294e+51
"ss" 1 250 350 1 2 7.52908856792473e+52
"ss" 1 250 350 2 2 1.00071653285664e+73
"ss" 1 250 350 3 2 4.76070520622038e+86
"ss" 1 250 350 4 2 3.0312896249078e+95
"ss" 1 250 350 5 2 1.72678868204519e+100
"ss" 1 250 350 6 2 6.6883472923021e+101
"ss" 1 250 350 7 2 1.64009089275342e+100
"ss" 1 250 350 8 2 2.53331166804306e+95
"ss" 1 250 350 9 2 9.10462344209139e+86
"uncorr" 1 100 400 3 16 7
"ss" 1 250 350 10 2 1.11415503244866e+73
"ss" 1 250 350 11 2 4.1876706386076e+51
"ss" 1 250 350 1 3 1.70269424793101e+53
"ss" 1 250 350 2 3 2.61610350513008e+73
"ss" 1 250 350 3 3 2.22434069712912e+86
"ss" 1 250 350 4 3 1.63087683003828e+95
"ss" 1 250 350 5 3 1.67190876721475e+100
"ss" 1 250 350 6 3 6.44922759076358e+101
"ss" 1 250 350 7 3 1.72611251757884e+100
"ss" 1 250 350 8 3 2.27994021110233e+95
"uncorr" 1 100 400 4 16 12
"ss" 1 250 350 9 3 2.46959329469514e+86
"ss" 1 250 350 10 3 3.50202515456097e+73
"ss" 1 250 350 11 3 3.43048363388232e+52
"ss" 1 250 350 1 4 4.82680510941442e+52
"ss" 1 250 350 2 4 4.01863491785955e+72
"ss" 1 250 350 3 4 5.60139453389238e+86
"ss" 1 250 350 4 4 1.66166990765268e+95
"ss" 1 250 350 5 4 1.76978228903598e+100
"ss" 1 250 350 6 4 6.68804645771949e+101
"ss" 1 250 350 7 4 1.63283355013779e+100
"uncorr" 1 100 400 5 16 2
"ss" 1 250 350 8 4 1.555891893106e+95
"ss" 1 250 350 9 4 6.71482891982077e+86
"ss" 1 250 350 10 4 7.15529003030862e+73
"ss" 1 250 350 11 4 7.97354667948356e+52
"ss" 1 250 350 1 5 1.90555296343921e+52
"ss" 1 250 350 2 5 1.18930718532392e+74
"ss" 1 250 350 3 5 2.97860914515477e+86
"ss" 1 250 350 4 5 1.15036026741031e+95
"ss" 1 250 350 5 5 1.88447476470082e+100
"ss" 1 250 350 6 5 6.85885497988522e+101
"uncorr" 1 100 400 6 16 3
"ss" 1 250 350 7 5 1.63396576801728e+100
"ss" 1 250 350 8 5 2.47007048947654e+95
"ss" 1 250 350 9 5 4.26105505074825e+86
"ss" 1 250 350 10 5 1.31214675739134e+73
"ss" 1 250 350 11 5 9.50850435530624e+52
"ss" 1 250 350 1 6 5.44876693939758e+51
"ss" 1 250 350 2 6 1.52570718743837e+73
"ss" 1 250 350 3 6 3.28750823804366e+86
"ss" 1 250 350 4 6 2.05211757189457e+95
"ss" 1 250 350 5 6 1.56796506137688e+100
"uncorr" 1 100 400 7 16 1
"ss" 1 250 350 6 6 6.76173189326488e+101
"ss" 1 250 350 7 6 2.07151521769311e+100
"ss" 1 250 350 8 6 2.03206249560632e+95
"ss" 1 250 350 9 6 6.91473870497884e+86
"ss" 1 250 350 10 6 5.99291367049581e+73
"ss" 1 250 350 11 6 3.8401543717101e+51
"ss" 1 250 350 1 7 4.3471045354628e+54
"ss" 1 250 350 2 7 3.73516003069837e+72
"ss" 1 250 350 3 7 1.83149692481188e+87
"ss" 1 250 350 4 7 2.19405118241552e+95
"uncorr" 1 100 400 8 16 3
"ss" 1 250 350 5 7 1.66492370789533e+100
"ss" 1 250 350 6 7 6.69545843601936e+101
"ss" 1 250 350 7 7 1.92942984437245e+100
"ss" 1 250 350 8 7 1.47738585538827e+95
"ss" 1 250 350 9 7 7.44298341656398e+86
"ss" 1 250 350 10 7 5.68938328699387e+73
"ss" 1 250 350 11 7 3.08067997311484e+52
"ss" 1 250 350 1 8 1.07647848480339e+51
"ss" 1 250 350 2 8 6.35972098006974e+72
"ss" 1 250 350 3 8 1.61836757807483e+86
"uncorr" 1 100 400 9 16 5
"ss" 1 250 350 4 8 5.1165893787904e+95
"ss" 1 250 350 5 8 1.56131055604599e+100
"ss" 1 250 350 6 8 6.4638688150996e+101
"ss" 1 250 350 7 8 1.90305814239973e+100
"ss" 1 250 350 8 8 2.23462919987637e+95
"ss" 1 250 350 9 8 1.82392098092683e+87
"ss" 1 250 350 10 8 1.49038894533691e+73
"ss" 1 250 350 11 8 1.58912773270053e+52
"ss" 1 250 350 1 9 9.38932391158316e+51
"ss" 1 250 350 2 9 2.27961941906522e+72
"uncorr" 1 100 400 10 16 9
"ss" 1 250 350 3 9 5.52288307939782e+86
"ss" 1 250 350 4 9 1.84783625958603e+95
"ss" 1 250 350 5 9 1.85050086581166e+100
"ss" 1 250 350 6 9 6.82718428261211e+101
"ss" 1 250 350 7 9 1.51360776334053e+100
"ss" 1 250 350 8 9 1.90706714507278e+95
"ss" 1 250 350 9 9 2.68505918051055e+86
"ss" 1 250 350 10 9 2.68819657150552e+73
"ss" 1 250 350 11 9 6.96472133485228e+52
"ss" 1 250 350 1 10 2.7672635281324e+52
"uncorr" 1 50 100 2 20 1
"uncorr" 1 100 400 11 16 1
"ss" 1 250 350 2 10 1.28938358994158e+73
"ss" 1 250 350 3 10 3.7595208976211e+86
"ss" 1 250 350 4 10 1.56610470995816e+95
"ss" 1 250 350 5 10 1.70313195715142e+100
"ss" 1 250 350 6 10 6.81220806317145e+101
"ss" 1 250 350 7 10 1.79846041689268e+100
"ss" 1 250 350 8 10 2.44758306618142e+95
"ss" 1 250 350 9 10 4.55282240801949e+86
"ss" 1 250 350 10 10 7.07659873990919e+72
"ss" 1 250 350 11 10 1.82216462228618e+53
"uncorr" 1 100 400 1 17 2
"ss" 1 250 350 1 11 7.24562191707505e+52
"ss" 1 250 350 2 11 1.62765995509226e+73
"ss" 1 250 350 3 11 7.52640779041586e+86
"ss" 1 250 350 4 11 1.88115004545731e+95
"ss" 1 250 350 5 11 1.95980240696018e+100
"ss" 1 250 350 6 11 7.01255763139092e+101
"ss" 1 250 350 7 11 1.4271373628064e+100
"ss" 1 250 350 8 11 2.28726900475488e+95
"ss" 1 250 350 9 11 1.48186887234377e+86
"ss" 1 250 350 10 11 2.78079336981016e+73
"uncorr" 1 100 400 2 17 1
"ss" 1 250 350 11 11 7.18140685424935e+51
"ss" 1 250 350 1 12 1.74291600542881e+52
"ss" 1 250 350 2 12 1.03135225259349e+74
"ss" 1 250 350 3 12 6.57542152850373e+86
"ss" 1 250 350 4 12 2.26550621217763e+95
"ss" 1 250 350 5 12 2.10791614701016e+100
"ss" 1 250 350 6 12 6.855933817546e+101
"ss" 1 250 350 7 12 1.74114846178199e+100
"ss" 1 250 350 8 12 1.24320079101984e+95
"ss" 1 250 350 9 12 1.35791570866886e+86
"uncorr" 1 100 400 3 17 2
"ss" 1 250 350 10 12 1.39653718784091e+74
"ss" 1 250 350 11 12 6.30786858017219e+51
"ss" 1 250 350 1 13 4.47188373772262e+53
"ss" 1 250 350 2 13 1.1637456888427e+73
"ss" 1 250 350 3 13 3.33590157122417e+86
"ss" 1 250 350 4 13 2.52512173764736e+95
"ss" 1 250 350 5 13 1.48164844383952e+100
"ss" 1 250 350 6 13 6.98229772012671e+101
"ss" 1 250 350 7 13 1.84252157256354e+100
"ss" 1 250 350 8 13 1.56260814477746e+95
"uncorr" 1 100 400 4 17 1
"ss" 1 250 350 9 13 3.77774728834369e+86
"ss" 1 250 350 10 13 6.83862056360438e+72
"ss" 1 250 350 11 13 7.84503704187322e+51
"ss" 1 250 350 1 14 5.23584244858168e+53
"ss" 1 250 350 2 14 3.84581042877006e+72
"ss" 1 250 350 3 14 5.84504623035451e+86
"ss" 1 250 350 4 14 1.66341129521595e+95
"ss" 1 250 350 5 14 1.64994026655817e+100
"ss" 1 250 350 6 14 6.62840331943995e+101
"ss" 1 250 350 7 14 1.64328110752956e+100
"uncorr" 1 100 400 5 17 2
"ss" 1 250 350 8 14 1.91356651954626e+95
"ss" 1 250 350 9 14 9.85520894553956e+86
"ss" 1 250 350 10 14 3.72954982202238e+74
"ss" 1 250 350 11 14 8.79288397442546e+52
"ss" 1 250 350 1 15 2.16224304345966e+52
"ss" 1 250 350 2 15 4.53800713874896e+72
"ss" 1 250 350 3 15 3.3467524427721e+86
"ss" 1 250 350 4 15 1.96140913397297e+95
"ss" 1 250 350 5 15 1.82391839111509e+100
"ss" 1 250 350 6 15 6.69524140145012e+101
"uncorr" 1 100 400 6 17 1
"ss" 1 250 350 7 15 1.68324973808968e+100
"ss" 1 250 350 8 15 1.82219453619431e+95
"ss" 1 250 350 9 15 6.41784510865868e+86
"ss" 1 250 350 10 15 1.0181714593613e+73
"ss" 1 250 350 11 15 9.1810091823128e+51
"ss" 1 250 350 1 16 3.0006784762886e+53
"ss" 1 250 350 2 16 1.22411466494433e+73
"ss" 1 250 350 3 16 8.00018810419477e+86
"ss" 1 250 350 4 16 2.11561198512683e+95
"ss" 1 250 350 5 16 1.72501740279476e+100
"uncorr" 1 100 400 7 17 5
"ss" 1 250 350 6 16 6.88974892999953e+101
"ss" 1 250 350 7 16 1.53114704388894e+100
"ss" 1 250 350 8 16 2.67618681440863e+95
"ss" 1 250 350 9 16 3.83148087277626e+86
"ss" 1 250 350 10 16 1.51866486992415e+73
"ss" 1 250 350 11 16 5.64165160760639e+51
"ss" 1 250 350 1 17 5.48638275646888e+52
